         StartTime           LastTime        Dur   TotBytes  TotPkts     SrcBytes     DstBytes         Rate 
   15:00:24.958305    15:00:25.000520   0.042215       1245       10          533          712   213.194351
   15:00:24.990056    15:00:29.002029   4.011973       6460        5         6460            0     0.997016
   15:00:25.000368    15:00:28.027225   3.026857        222        3          222            0     0.660751
   15:00:25.012306    15:00:28.027264   3.014958        222        3          222            0     0.663359
   15:00:25.015585    15:00:25.066750   0.051165       9629       20          925         8704   371.347595
   15:00:25.069436    15:00:28.075373   3.005937        222        3          222            0     0.665350
   15:00:25.097275    15:00:25.101053   0.003778        168        2           76           92   264.690308
   15:00:25.113669    15:00:28.114524   3.000855        222        3          222            0     0.666477
   15:00:25.151425    15:00:25.866807   0.715382     108293      152         6139       102154   211.076050
   15:00:25.151507    15:00:25.597513   0.446006       7416       20         1335         6081    42.600323
   15:00:25.151637    15:00:25.590305   0.438668       7387       20         1308         6079    43.312939
   15:00:25.234315    15:00:25.234315   0.000000         90        1           90            0     0.000000
   15:00:25.374410    15:00:28.382638   3.008228        222        3          222            0     0.664843
   15:00:25.421621    15:00:25.421621   0.000000         74        1           74            0     0.000000
   15:00:25.475557    15:00:28.466740   2.991183        222        3          222            0     0.668632
   15:00:25.617975    15:00:28.628386   3.010411        222        3          222            0     0.664361
   15:00:25.775464    15:00:25.775464   0.000000         66        1           66            0     0.000000
   15:00:25.833028    15:00:25.833028   0.000000         74        1           74            0     0.000000
   15:00:25.935808    15:00:30.087784   4.151976       3008        2         3008            0     0.240849
   15:00:25.952156    15:00:28.949135   2.996979        222        3          222            0     0.667339
   15:00:25.961000    15:00:25.961000   0.000000         74        1           74            0     0.000000
   15:00:26.034091    15:00:26.034498   0.000407        222        2           79          143  2457.002441
   15:00:26.071132    15:00:26.071132   0.000000         90        1           90            0     0.000000
   15:00:26.082926    15:00:26.082926   0.000000         74        1           74            0     0.000000
   15:00:26.082965    15:00:29.078920   2.995955        222        3          222            0     0.667567
   15:00:26.125156    15:00:27.127535   1.002379        148        2          148            0     0.997627
   15:00:26.144193    15:00:27.133203   0.989010        148        2          148            0     1.011112
   15:00:26.177032    15:00:26.177032   0.000000         66        1           66            0     0.000000
   15:00:26.220029    15:00:26.220029   0.000000         74        1           74            0     0.000000
   15:00:26.312709    15:00:26.566970   0.254261       1754        5          732         1022    15.731867
   15:00:26.404199    15:00:26.692170   0.287971        244        4          112          132    10.417716
   15:00:26.432754    15:00:26.432754   0.000000         74        1           74            0     0.000000
   15:00:26.432808    15:00:26.432808   0.000000         74        1           74            0     0.000000
   15:00:26.482171    15:00:26.482171   0.000000         98        1           98            0     0.000000
   15:00:26.569699    15:00:26.569699   0.000000         74        1           74            0     0.000000
   15:00:26.708550    15:00:26.708550   0.000000         74        1           74            0     0.000000
   15:00:26.722050    15:00:26.888387   0.166337        663        9          264          399    48.095131
   15:00:26.955238    15:00:26.955238   0.000000         74        1           74            0     0.000000
   15:00:27.069447    15:00:27.069447   0.000000         74        1           74            0     0.000000
   15:00:27.085482    15:00:27.190289   0.104807        342        4          171          171    28.624043
   15:00:27.134657    15:00:31.661649   4.526992      23964       38        22544         1420     8.173198
   15:00:27.373446    15:00:27.373446   0.000000         74        1           74            0     0.000000
   15:00:27.544291    15:00:27.544291   0.000000         74        1           74            0     0.000000
   15:00:27.580429    15:00:27.580429   0.000000       1274        1         1274            0     0.000000
   15:00:27.602997    15:00:27.872555   0.269558      13546       20         1514        12032    70.485756
   15:00:27.603141    15:00:28.712822   1.109681     216435      243         9791       206644   218.080688
   15:00:28.075635    15:00:28.075635   0.000000         74        1           74            0     0.000000
   15:00:28.167115    15:00:30.452121   2.285006        472        6          156          316     2.188178
   15:00:28.200191    15:00:31.191457   2.991266        222        3          222            0     0.668613
   15:00:28.407199    15:00:31.400220   2.993021        222        3          222            0     0.668221
