frame.number,frame.time_epoch,tcp.analysis.ack_rtt,ip.src,ip.dst
"2595","1757509761.879642000","0.055113000","162.159.135.234","196.42.104.243"
"2607","1757509762.205480000","0.000097000","196.42.104.243","162.159.135.234"
"2622","1757509762.816448000","0.422340000","52.108.36.35","196.42.104.243"
"2623","1757509762.816448000","0.420421000","52.108.36.35","196.42.104.243"
"2624","1757509762.816487000","0.000039000","196.42.104.243","52.108.36.35"
"2669","1757509765.016465000","0.002630000","196.24.45.75","196.42.104.243"
"2670","1757509765.018829000","0.004848000","196.24.45.75","196.42.104.243"
"2699","1757509766.408491000","0.000068000","196.42.104.243","52.108.54.3"
"2700","1757509766.408525000","0.000102000","196.42.104.243","52.108.54.3"
"2701","1757509766.408536000","0.000113000","196.42.104.243","52.108.54.3"
"2723","1757509767.122872000","0.019368000","35.186.224.41","196.42.104.243"
"2725","1757509767.330207000","0.000099000","196.42.104.243","35.186.224.41"
"2748","1757509768.350913000","0.000030000","196.42.104.243","52.108.54.3"
"2752","1757509768.351155000","0.000272000","196.42.104.243","104.18.39.21"
"2753","1757509768.352686000","0.001531000","104.18.39.21","196.42.104.243"
"2763","1757509768.758552000","0.000436000","196.42.104.243","104.18.39.21"
"2764","1757509768.760347000","0.001795000","104.18.39.21","196.42.104.243"
"2793","1757509769.916721000","0.000243000","196.42.104.243","104.18.39.21"
"2794","1757509769.918352000","0.001631000","104.18.39.21","196.42.104.243"
"2797","1757509769.953542000","0.002103000","196.24.45.75","196.42.104.243"
"2798","1757509769.953574000","0.000032000","196.42.104.243","196.24.45.75"
"2800","1757509769.956986000","0.002849000","196.24.45.75","196.42.104.243"
"2801","1757509769.957074000","0.006052000","196.24.45.81","196.42.104.243"
"2803","1757509769.957094000","0.000020000","196.42.104.243","196.24.45.81"
"2804","1757509769.957106000","0.000031000","196.42.104.243","196.24.45.81"
"2807","1757509769.960048000","0.000031000","196.42.104.243","196.24.45.81"
"2808","1757509769.960060000","0.000043000","196.42.104.243","196.24.45.81"
"2810","1757509769.960074000","0.000005000","196.42.104.243","196.24.45.81"
"2812","1757509769.965941000","0.000036000","196.42.104.243","196.24.45.81"
"2814","1757509769.965996000","0.000010000","196.42.104.243","196.24.45.81"
"2816","1757509769.972057000","0.000050000","196.42.104.243","196.24.45.81"
"2819","1757509769.973971000","0.000023000","196.42.104.243","196.24.45.75"
"2820","1757509769.973980000","0.000021000","196.42.104.243","196.24.45.81"
"2822","1757509769.974009000","0.000012000","196.42.104.243","196.24.45.81"
"2824","1757509769.976000000","0.001286000","196.24.45.75","196.42.104.243"
"2827","1757509770.016969000","0.040426000","196.42.104.243","196.24.45.75"
"2886","1757509771.437791000","0.018547000","52.108.9.12","196.42.104.243"
"2890","1757509771.464274000","0.000029000","196.42.104.243","52.108.9.12"
"2891","1757509771.464286000","0.000041000","196.42.104.243","52.108.9.12"
"2892","1757509771.464289000","0.000044000","196.42.104.243","52.108.9.12"
"2898","1757509771.830086000","0.409882000","52.108.36.35","196.42.104.243"
"2903","1757509771.830221000","0.000134000","196.42.104.243","52.108.36.35"
"2929","1757509773.034406000","0.019328000","34.107.221.82","196.42.104.243"
"2930","1757509773.034511000","0.000105000","196.42.104.243","34.107.221.82"
"2931","1757509773.034758000","0.019813000","34.107.221.82","196.42.104.243"
"2932","1757509773.034921000","0.000163000","196.42.104.243","34.107.221.82"
"2939","1757509773.264778000","0.000406000","196.42.104.243","104.18.39.21"
"2940","1757509773.266858000","0.002080000","104.18.39.21","196.42.104.243"
"2986","1757509775.018740000","0.002854000","196.24.45.75","196.42.104.243"
"2987","1757509775.019296000","0.003294000","196.24.45.75","196.42.104.243"
"3095","1757509777.050930000","0.018906000","52.108.9.12","196.42.104.243"
"3097","1757509777.050990000","0.000017000","196.42.104.243","52.108.9.12"
"3135","1757509778.384439000","0.351893000","20.189.173.14","196.42.104.243"
"3136","1757509778.384490000","0.000051000","196.42.104.243","20.189.173.14"
"3138","1757509778.384569000","0.352132000","20.189.173.14","196.42.104.243"
"3139","1757509778.384586000","0.000017000","196.42.104.243","20.189.173.14"
"3167","1757509779.452247000","0.017767000","52.108.54.3","196.42.104.243"
"3168","1757509779.498099000","0.062614000","52.108.54.3","196.42.104.243"
"3176","1757509779.747823000","0.310765000","52.108.36.35","196.42.104.243"
"3177","1757509779.747824000","0.310225000","52.108.36.35","196.42.104.243"
"3178","1757509779.747964000","0.000140000","196.42.104.243","52.108.36.35"
"3179","1757509779.800693000","0.150517000","185.125.190.48","196.42.104.243"
"3180","1757509779.800765000","0.000072000","196.42.104.243","185.125.190.48"
"3192","1757509779.931718000","0.001487000","196.24.45.75","196.42.104.243"
"3193","1757509779.931790000","0.000072000","196.42.104.243","196.24.45.75"
"3194","1757509779.932384000","0.002882000","196.24.45.81","196.42.104.243"
"3195","1757509779.932460000","0.000076000","196.42.104.243","196.24.45.81"
"3199","1757509779.934952000","0.001686000","196.24.45.75","196.42.104.243"
"3201","1757509779.936385000","0.000094000","196.42.104.243","196.24.45.75"
"3204","1757509779.939748000","0.000092000","196.42.104.243","196.24.45.81"
"3207","1757509779.945507000","0.000086000","196.42.104.243","196.24.45.81"
"3208","1757509779.945545000","0.000123000","196.42.104.243","196.24.45.81"
"3210","1757509779.945645000","0.000020000","196.42.104.243","196.24.45.81"
"3212","1757509779.945689000","0.000012000","196.42.104.243","196.24.45.81"
"3213","1757509779.951108000","0.013144000","196.24.45.75","196.42.104.243"
"3216","1757509779.951323000","0.000089000","196.42.104.243","196.24.45.81"
"3218","1757509779.951398000","0.000016000","196.42.104.243","196.24.45.81"
"3219","1757509779.952392000","0.151365000","185.125.190.48","196.42.104.243"
"3220","1757509779.952476000","0.000084000","196.42.104.243","185.125.190.48"
"3223","1757509779.953601000","0.000049000","196.42.104.243","185.125.190.48"
"3224","1757509779.991989000","0.040881000","196.42.104.243","196.24.45.75"
"3227","1757509780.124968000","0.172321000","185.125.190.48","196.42.104.243"
"3243","1757509780.497856000","0.059556000","52.108.54.3","196.42.104.243"
"3264","1757509781.456717000","0.000097000","196.42.104.243","52.108.54.3"
"3265","1757509781.456756000","0.000135000","196.42.104.243","52.108.54.3"
"3266","1757509781.456771000","0.000150000","196.42.104.243","52.108.54.3"
"3300","1757509782.789996000","0.327138000","52.108.36.35","196.42.104.243"
"3302","1757509782.790042000","0.000046000","196.42.104.243","52.108.36.35"
"3324","1757509783.402179000","0.000028000","196.42.104.243","52.108.54.3"
"3362","1757509784.940736000","0.001304000","196.24.45.75","196.42.104.243"
"3363","1757509784.940736000","0.001261000","196.24.45.75","196.42.104.243"
"3428","1757509787.488094000","0.018690000","52.108.9.12","196.42.104.243"
"3430","1757509787.488669000","0.017483000","52.108.9.12","196.42.104.243"
"3435","1757509787.511180000","0.000076000","196.42.104.243","52.108.9.12"
"3436","1757509787.511216000","0.000111000","196.42.104.243","52.108.9.12"
"3440","1757509787.807085000","0.335317000","52.108.36.35","196.42.104.243"
"3441","1757509787.807086000","0.334615000","52.108.36.35","196.42.104.243"
"3444","1757509787.807199000","0.000113000","196.42.104.243","52.108.36.35"
"3461","1757509788.318697000","0.000446000","196.42.104.243","104.18.39.21"
"3462","1757509788.320362000","0.001665000","104.18.39.21","196.42.104.243"
"3494","1757509788.643551000","0.017609000","35.186.224.26","196.42.104.243"
"3495","1757509788.643586000","0.000035000","196.42.104.243","35.186.224.26"
"3497","1757509788.645347000","0.001181000","35.186.224.26","196.42.104.243"
"3503","1757509788.704699000","0.000100000","196.42.104.243","104.18.39.21"
"3504","1757509788.706360000","0.001661000","104.18.39.21","196.42.104.243"
"3515","1757509788.733529000","0.207303000","146.75.74.248","196.42.104.243"
"3516","1757509788.733559000","0.000030000","196.42.104.243","146.75.74.248"
"3517","1757509788.734043000","0.207987000","146.75.74.248","196.42.104.243"
"3518","1757509788.734075000","0.000032000","196.42.104.243","146.75.74.248"
"3522","1757509788.735946000","0.001624000","146.75.74.248","196.42.104.243"
"3523","1757509788.736152000","0.001207000","146.75.74.248","196.42.104.243"
"3525","1757509788.824872000","0.000118000","196.42.104.243","35.186.224.26"
"3528","1757509788.844152000","0.017433000","35.186.224.26","196.42.104.243"
"3530","1757509788.845594000","0.017915000","35.186.224.26","196.42.104.243"
"3531","1757509788.845768000","0.000174000","196.42.104.243","35.186.224.26"
"3534","1757509788.868179000","0.022279000","35.186.224.26","196.42.104.243"
"3542","1757509788.943114000","0.000120000","196.42.104.243","146.75.74.248"
"3544","1757509788.944701000","0.000103000","196.42.104.243","146.75.74.248"
"3556","1757509789.152349000","0.207135000","146.75.74.248","196.42.104.243"
"3557","1757509789.152929000","0.207035000","146.75.74.248","196.42.104.243"
"3559","1757509789.154920000","0.207599000","146.75.74.248","196.42.104.243"
"3562","1757509789.167052000","0.001384000","196.24.45.75","196.42.104.243"
"3563","1757509789.167117000","0.000065000","196.42.104.243","196.24.45.75"
"3566","1757509789.169746000","0.001451000","196.24.45.75","196.42.104.243"
"3568","1757509789.172211000","0.000041000","196.42.104.243","196.24.45.75"
"3570","1757509789.174326000","0.001166000","196.24.45.75","196.42.104.243"
"3573","1757509789.195863000","0.040950000","196.42.104.243","146.75.74.248"
"3574","1757509789.206731000","0.041724000","196.24.45.81","196.42.104.243"
"3575","1757509789.214993000","0.040229000","196.42.104.243","196.24.45.75"
"3595","1757509789.890577000","0.000035000","196.42.104.243","196.24.45.81"
"3596","1757509789.890592000","0.000050000","196.42.104.243","196.24.45.81"
"3598","1757509789.896869000","0.001234000","196.24.45.81","196.42.104.243"
"3600","1757509789.899661000","0.000121000","196.42.104.243","196.24.45.81"
"3603","1757509789.905421000","0.000055000","196.42.104.243","196.24.45.81"
"3606","1757509789.905556000","0.000039000","196.42.104.243","196.24.45.81"
"3607","1757509789.905679000","0.000124000","196.42.104.243","196.24.45.81"
"3609","1757509789.911374000","0.000059000","196.42.104.243","196.24.45.81"
"3611","1757509789.911515000","0.000052000","196.42.104.243","196.24.45.81"
"3613","1757509789.917273000","0.000076000","196.42.104.243","196.24.45.81"
"3615","1757509789.917422000","0.000087000","196.42.104.243","196.24.45.81"
"3617","1757509789.921636000","0.000332000","196.42.104.243","104.18.39.21"
"3618","1757509789.923082000","0.001446000","104.18.39.21","196.42.104.243"
"3688","1757509792.804964000","0.311492000","52.108.36.35","196.42.104.243"
"3689","1757509792.807198000","0.311808000","52.108.36.35","196.42.104.243"
"3690","1757509792.807268000","0.000070000","196.42.104.243","52.108.36.35"
"3702","1757509793.335133000","0.000244000","196.42.104.243","104.18.39.21"
"3703","1757509793.337117000","0.001984000","104.18.39.21","196.42.104.243"
"3723","1757509794.051579000","0.241686000","146.75.74.248","196.42.104.243"
"3726","1757509794.051579000","0.241634000","146.75.74.248","196.42.104.243"
"3751","1757509794.813759000","0.003140000","196.24.45.75","196.42.104.243"
"3752","1757509794.813760000","0.003084000","196.24.45.75","196.42.104.243"
"3825","1757509797.351156000","0.019186000","35.186.224.41","196.42.104.243"
"3828","1757509797.395704000","0.000040000","196.42.104.243","52.108.54.3"
"3830","1757509797.403122000","0.000020000","196.42.104.243","52.108.54.3"
"3832","1757509797.407617000","0.000034000","196.42.104.243","52.108.54.3"
"3839","1757509797.519129000","0.000098000","196.42.104.243","35.186.224.41"
"3881","1757509798.499810000","0.001356000","196.24.45.82","196.42.104.243"
"3882","1757509798.499848000","0.000038000","196.42.104.243","196.24.45.82"
"3889","1757509798.502001000","0.001429000","196.24.45.82","196.42.104.243"
"3890","1757509798.502961000","0.001482000","196.24.45.75","196.42.104.243"
"3891","1757509798.502986000","0.000025000","196.42.104.243","196.24.45.75"
"3894","1757509798.503789000","0.000018000","196.42.104.243","196.24.45.82"
"3898","1757509798.505212000","0.004445000","196.24.45.81","196.42.104.243"
"3903","1757509798.509331000","0.000068000","196.42.104.243","196.24.45.81"
"3906","1757509798.515275000","0.011609000","196.24.45.75","196.42.104.243"
"3908","1757509798.515331000","0.000027000","196.42.104.243","196.24.45.81"
"3910","1757509798.515404000","0.000023000","196.42.104.243","196.24.45.81"
"3911","1757509798.521663000","0.017419000","196.24.45.82","196.42.104.243"
"3912","1757509798.521663000","0.017090000","196.24.45.82","196.42.104.243"
"3915","1757509798.521715000","0.000040000","196.42.104.243","196.24.45.81"
"3916","1757509798.521795000","0.000120000","196.42.104.243","196.24.45.81"
"3923","1757509798.527659000","0.022499000","196.24.45.82","196.42.104.243"
"3927","1757509798.527672000","0.000028000","196.42.104.243","196.24.45.75"
"3929","1757509798.527685000","0.000027000","196.42.104.243","196.24.45.82"
"3930","1757509798.527706000","0.000047000","196.42.104.243","196.24.45.82"
"3931","1757509798.527711000","0.000030000","196.42.104.243","196.24.45.81"
"3932","1757509798.527727000","0.000068000","196.42.104.243","196.24.45.82"
"3937","1757509798.527805000","0.000067000","196.42.104.243","196.24.45.81"
"3939","1757509798.528074000","0.000284000","196.42.104.243","196.24.45.82"
"3946","1757509798.530764000","0.000063000","196.42.104.243","196.24.45.82"
"3948","1757509798.532178000","0.000016000","196.42.104.243","196.24.45.82"
"3950","1757509798.535786000","0.007371000","196.24.45.82","196.42.104.243"
"3951","1757509798.535825000","0.000039000","196.42.104.243","196.24.45.82"
"3952","1757509798.535847000","0.000061000","196.42.104.243","196.24.45.82"
"3954","1757509798.535863000","0.000006000","196.42.104.243","196.24.45.82"
"3955","1757509798.535893000","0.006649000","196.24.45.75","196.42.104.243"
"3958","1757509798.537374000","0.000038000","196.42.104.243","196.24.45.82"
"3961","1757509798.540197000","0.000037000","196.42.104.243","196.24.45.82"
"3982","1757509798.576962000","0.041069000","196.42.104.243","196.24.45.75"
"3984","1757509798.591747000","0.001265000","196.24.45.75","196.42.104.243"
"3985","1757509798.591792000","0.000045000","196.42.104.243","196.24.45.75"
"3991","1757509798.594236000","0.001575000","196.24.45.75","196.42.104.243"
"3993","1757509798.595771000","0.000021000","196.42.104.243","196.24.45.75"
"4000","1757509798.597426000","0.001250000","196.24.45.75","196.42.104.243"
"4002","1757509798.598127000","0.001592000","196.24.45.75","196.42.104.243"
"4003","1757509798.598127000","0.001570000","196.24.45.75","196.42.104.243"
"4006","1757509798.598505000","0.000378000","196.42.104.243","196.24.45.75"
"4007","1757509798.599726000","0.002831000","196.24.45.75","196.42.104.243"
"4009","1757509798.599814000","0.000087000","196.42.104.243","196.24.45.75"
"4012","1757509798.602949000","0.000083000","196.42.104.243","196.24.45.75"
"4013","1757509798.609927000","0.011422000","196.24.45.75","196.42.104.243"
"4016","1757509798.610102000","0.000174000","196.42.104.243","196.24.45.75"
"4017","1757509798.611429000","0.017994000","35.186.224.24","196.42.104.243"
"4018","1757509798.611471000","0.000042000","196.42.104.243","35.186.224.24"
"4019","1757509798.611968000","0.017781000","35.186.224.24","196.42.104.243"
"4020","1757509798.611992000","0.000024000","196.42.104.243","35.186.224.24"
"4023","1757509798.613559000","0.001048000","35.186.224.24","196.42.104.243"
