frame.time_epoch,tcp.analysis.ack_rtt,ip.src,ip.dst
"1757710249.781885544","0.165898127","87.248.114.12","196.42.104.243"
"1757710249.781930481","0.000044937","196.42.104.243","87.248.114.12"
"1757710249.792881466","0.009104815","87.248.114.12","196.42.104.243"
"1757710249.797923278","0.182020333","87.248.114.12","196.42.104.243"
"1757710249.797971389","0.000048111","196.42.104.243","87.248.114.12"
"1757710249.797991455","0.000067778","196.42.104.243","87.248.114.12"
"1757710249.798580771","0.000023350","196.42.104.243","87.248.114.12"
"1757710249.822328425","0.149498155","87.248.114.12","196.42.104.243"
"1757710249.847292045","0.000038861","196.42.104.243","87.248.114.12"
"1757710249.847314873","0.000061360","196.42.104.243","87.248.114.12"
"1757710249.986478538","0.000056966","196.42.104.243","87.248.114.12"
"1757710249.986507329","0.000085541","196.42.104.243","87.248.114.12"
"1757710250.139072319","0.149449015","87.248.114.12","196.42.104.243"
"1757710250.139873717","0.149492471","87.248.114.12","196.42.104.243"
"1757710250.256973339","0.190707466","87.248.114.12","196.42.104.243"
"1757710250.322553414","0.000048795","196.42.104.243","87.248.114.12"
"1757710250.322582186","0.000077180","196.42.104.243","87.248.114.12"
"1757710250.424374400","0.000674739","196.42.104.243","87.248.114.12"
"1757710251.181143120","0.262173353","87.248.114.12","196.42.104.243"
"1757710251.181143569","0.261575558","87.248.114.12","196.42.104.243"
"1757710251.181199871","0.000056751","196.42.104.243","87.248.114.12"
"1757710251.194028588","0.273729342","87.248.114.12","196.42.104.243"
"1757710251.194028722","0.011380693","87.248.114.12","196.42.104.243"
"1757710251.194028755","0.011362045","87.248.114.12","196.42.104.243"
"1757710251.194067641","0.000038852","196.42.104.243","87.248.114.12"
"1757710251.338647192","0.000058969","196.42.104.243","87.248.114.12"
"1757710251.338672505","0.000083398","196.42.104.243","87.248.114.12"
"1757710251.438375026","0.149726059","87.248.114.12","196.42.104.243"
"1757710251.467756990","0.000047942","196.42.104.243","87.248.114.12"
"1757710251.490164524","0.150134890","87.248.114.12","196.42.104.243"
"1757710251.490598682","0.149683346","87.248.114.12","196.42.104.243"
"1757710251.490697339","0.000098582","196.42.104.243","87.248.114.12"
"1757710252.447906754","0.155783267","87.248.114.12","196.42.104.243"
"1757710252.447950026","0.000043272","196.42.104.243","87.248.114.12"
"1757710252.453788802","0.161243993","87.248.114.12","196.42.104.243"
"1757710252.460031015","0.165497541","87.248.114.12","196.42.104.243"
"1757710252.465862058","0.016466229","87.248.114.12","196.42.104.243"
"1757710252.501488850","0.172509861","87.248.114.12","196.42.104.243"
"1757710252.501625235","0.161322314","87.248.114.12","196.42.104.243"
"1757710252.575086695","0.000034733","196.42.104.243","87.248.114.12"
"1757710252.675688402","0.232725808","87.248.114.12","196.42.104.243"
"1757710252.675751459","0.000063057","196.42.104.243","87.248.114.12"
"1757710252.675783034","0.000093693","196.42.104.243","87.248.114.12"
"1757710252.786420116","0.197235420","87.248.114.12","196.42.104.243"
"1757710252.786450978","0.000030862","196.42.104.243","87.248.114.12"
"1757710252.801926854","0.014286632","87.248.114.12","196.42.104.243"
"1757710252.810649049","0.221556168","87.248.114.12","196.42.104.243"
"1757710252.810689272","0.000040223","196.42.104.243","87.248.114.12"
"1757710252.863730246","0.153004976","87.248.114.12","196.42.104.243"
"1757710252.863785046","0.000054800","196.42.104.243","87.248.114.12"
"1757710252.876852786","0.011790675","87.248.114.12","196.42.104.243"
"1757710252.907613273","0.160288898","87.248.114.12","196.42.104.243"
"1757710252.933207815","0.000061356","196.42.104.243","87.248.114.12"
"1757710252.933240496","0.000093545","196.42.104.243","87.248.114.12"
"1757710253.028098761","0.000048388","196.42.104.243","87.248.114.12"
"1757710253.028128228","0.000077401","196.42.104.243","87.248.114.12"
"1757710253.084580401","0.155152950","87.248.114.11","196.42.104.243"
"1757710253.084578483","0.155210875","87.248.114.11","196.42.104.243"
"1757710253.084580612","0.155093567","87.248.114.11","196.42.104.243"
"1757710253.084587131","0.155301791","87.248.114.11","196.42.104.243"
"1757710253.084640134","0.000059733","196.42.104.243","87.248.114.11"
"1757710253.084655283","0.000076800","196.42.104.243","87.248.114.11"
"1757710253.084667780","0.000080649","196.42.104.243","87.248.114.11"
"1757710253.084677759","0.000097147","196.42.104.243","87.248.114.11"
"1757710253.086832127","0.001190148","87.248.114.11","196.42.104.243"
"1757710253.087509494","0.001401268","87.248.114.11","196.42.104.243"
"1757710253.088414346","0.154507337","87.248.114.12","196.42.104.243"
"1757710253.088417553","0.001864259","87.248.114.11","196.42.104.243"
"1757710253.088603087","0.001585099","87.248.114.11","196.42.104.243"
"1757710253.093537393","0.000299736","196.42.104.243","87.248.114.12"
"1757710253.184349869","0.152648369","87.248.114.12","196.42.104.243"
"1757710253.185194227","0.000843851","196.42.104.243","87.248.114.12"
"1757710253.186841636","0.000180728","196.42.104.243","87.248.114.12"
"1757710253.229227389","0.040373195","196.42.104.243","87.248.114.12"
"1757710253.237101384","0.000044050","196.42.104.243","87.248.114.11"
"1757710253.237901745","0.000017212","196.42.104.243","87.248.114.11"
"1757710253.237912167","0.000027582","196.42.104.243","87.248.114.11"
"1757710253.237920737","0.000036112","196.42.104.243","87.248.114.11"
"1757710253.239497508","0.000014762","196.42.104.243","87.248.114.11"
"1757710253.239505792","0.000022908","196.42.104.243","87.248.114.11"
"1757710253.239508665","0.000021980","196.42.104.243","87.248.114.11"
"1757710253.239522364","0.000035495","196.42.104.243","87.248.114.11"
"1757710253.240841031","0.000011482","196.42.104.243","87.248.114.11"
"1757710253.240849513","0.000019763","196.42.104.243","87.248.114.11"
"1757710253.240861970","0.000032090","196.42.104.243","87.248.114.11"
"1757710253.251711575","0.000035992","196.42.104.243","87.248.114.12"
"1757710253.389547455","0.150384545","87.248.114.11","196.42.104.243"
"1757710253.390433748","0.000885916","196.42.104.243","87.248.114.11"
"1757710253.390450213","0.150521260","87.248.114.11","196.42.104.243"
"1757710253.390487202","0.000036849","196.42.104.243","87.248.114.11"
"1757710253.394006157","0.150088131","87.248.114.11","196.42.104.243"
"1757710253.394039907","0.150654812","87.248.114.11","196.42.104.243"
"1757710253.394040205","0.149795112","87.248.114.11","196.42.104.243"
"1757710253.394047731","0.150425243","87.248.114.11","196.42.104.243"
"1757710253.394047972","0.149828177","87.248.114.11","196.42.104.243"
"1757710253.394969792","0.000921820","196.42.104.243","87.248.114.11"
"1757710253.395426031","0.000860656","196.42.104.243","87.248.114.11"
"1757710253.395807821","0.001243771","196.42.104.243","87.248.114.11"
"1757710253.396114725","0.149489885","87.248.114.11","196.42.104.243"
"1757710253.429556145","0.490997808","196.42.104.243","87.248.114.12"
"1757710253.451489195","0.149562603","87.248.114.12","196.42.104.243"
"1757710253.479115121","0.000039352","196.42.104.243","87.248.114.12"
"1757710253.580795428","0.150085494","87.248.114.12","196.42.104.243"
"1757710253.581418839","0.149892457","87.248.114.12","196.42.104.243"
"1757710253.581504645","0.000085806","196.42.104.243","87.248.114.12"
"1757710253.603700675","1.161197834","87.248.114.12","196.42.104.243"
"1757710253.603773231","0.000072556","196.42.104.243","87.248.114.12"
"1757710253.606514629","0.001399046","87.248.114.12","196.42.104.243"
"1757710253.610940790","1.167468128","87.248.114.12","196.42.104.243"
"1757710253.610983731","0.000042941","196.42.104.243","87.248.114.12"
"1757710253.613629077","0.001522410","87.248.114.12","196.42.104.243"
"1757710253.756522945","0.000022903","196.42.104.243","87.248.114.12"
"1757710253.764122088","0.000046078","196.42.104.243","87.248.114.12"
"1757710253.826870083","0.149495077","87.248.114.12","196.42.104.243"
"1757710253.855652846","0.000033916","196.42.104.243","87.248.114.12"
"1757710253.906201206","0.000043259","196.42.104.243","87.248.114.12"
"1757710253.915026190","0.149889737","87.248.114.12","196.42.104.243"
"1757710253.915635875","0.000609302","196.42.104.243","87.248.114.12"
"1757710253.916469379","0.150400706","87.248.114.12","196.42.104.243"
"1757710254.056622600","0.149862183","87.248.114.12","196.42.104.243"
"1757710254.057233760","0.000610819","196.42.104.243","87.248.114.12"
"1757710254.057291385","0.149769539","87.248.114.12","196.42.104.243"
"1757710254.057319379","0.000027994","196.42.104.243","87.248.114.12"
"1757710254.061618983","0.149597110","87.248.114.12","196.42.104.243"
"1757710254.088018256","0.000048616","196.42.104.243","87.248.114.12"
"1757710254.088047461","0.000077711","196.42.104.243","87.248.114.12"
"1757710254.230439344","0.175714558","87.248.114.12","196.42.104.243"
"1757710254.230765381","0.000325467","196.42.104.243","87.248.114.12"
"1757710254.303919422","0.188873646","87.248.114.12","196.42.104.243"
"1757710254.331176768","0.000053315","196.42.104.243","87.248.114.12"
"1757710255.113244111","0.149530901","87.248.114.12","196.42.104.243"
"1757710255.115694251","0.149659042","87.248.114.12","196.42.104.243"
"1757710255.115789791","0.000095540","196.42.104.243","87.248.114.12"
"1757710255.119718807","0.002099276","87.248.114.12","196.42.104.243"
"1757710255.140342208","0.000597701","196.42.104.243","87.248.114.12"
"1757710255.242157371","0.153789746","87.248.114.12","196.42.104.243"
"1757710255.242230229","0.000072858","196.42.104.243","87.248.114.12"
"1757710255.242263147","0.000105399","196.42.104.243","87.248.114.12"
"1757710255.242272123","0.000114310","196.42.104.243","87.248.114.12"
"1757710255.243079730","0.000044323","196.42.104.243","87.248.114.12"
"1757710255.246940926","0.151725006","87.248.114.12","196.42.104.243"
"1757710255.274809808","0.000049541","196.42.104.243","87.248.114.12"
"1757710255.274834789","0.000074188","196.42.104.243","87.248.114.12"
"1757710255.392993155","0.000064167","196.42.104.243","87.248.114.12"
"1757710255.396261935","0.000049726","196.42.104.243","87.248.114.12"
"1757710255.396300641","0.000010701","196.42.104.243","87.248.114.12"
"1757710255.427368444","0.150008720","87.248.114.12","196.42.104.243"
"1757710255.427764865","0.149640493","87.248.114.12","196.42.104.243"
"1757710255.429147879","0.001382714","196.42.104.243","87.248.114.12"
"1757710255.544116205","0.000045992","196.42.104.243","87.248.114.12"
"1757710255.544138368","0.000067738","196.42.104.243","87.248.114.12"
"1757710255.546318929","0.000031190","196.42.104.243","87.248.114.12"
"1757710255.549906649","0.000047033","196.42.104.243","87.248.114.12"
"1757710255.549924984","0.000065128","196.42.104.243","87.248.114.12"
"1757710255.550784429","0.000026565","196.42.104.243","87.248.114.12"
"1757710255.652552874","0.149530231","87.248.114.12","196.42.104.243"
"1757710255.653267405","0.150138584","87.248.114.11","196.42.104.243"
"1757710255.653327065","0.000059660","196.42.104.243","87.248.114.11"
"1757710255.653535688","0.149735986","87.248.114.11","196.42.104.243"
"1757710255.653579092","0.000043404","196.42.104.243","87.248.114.11"
"1757710255.655606045","0.150165446","87.248.114.12","196.42.104.243"
"1757710255.655637815","0.000031770","196.42.104.243","87.248.114.12"
"1757710255.656435962","0.150449208","87.248.114.12","196.42.104.243"
"1757710255.656472385","0.000036423","196.42.104.243","87.248.114.12"
"1757710255.656829442","0.001957082","87.248.114.11","196.42.104.243"
"1757710255.657868222","0.001105222","87.248.114.12","196.42.104.243"
"1757710255.657874246","0.002384832","87.248.114.11","196.42.104.243"
"1757710255.659071895","0.001004527","87.248.114.12","196.42.104.243"
"1757710255.695676097","0.189806391","87.248.114.12","196.42.104.243"
"1757710255.695739403","0.000063306","196.42.104.243","87.248.114.12"
"1757710255.695773285","0.000096704","196.42.104.243","87.248.114.12"
"1757710255.697313648","0.000047760","196.42.104.243","87.248.114.12"
"1757710255.697477436","0.000211147","196.42.104.243","87.248.114.12"
"1757710255.700767527","0.000060866","196.42.104.243","87.248.114.12"
"1757710255.704916948","0.000142055","196.42.104.243","87.248.114.12"
"1757710255.708778483","0.000129297","196.42.104.243","87.248.114.12"
"1757710255.709288445","0.000451443","196.42.104.243","87.248.114.12"
"1757710255.806461724","0.000037307","196.42.104.243","87.248.114.11"
"1757710255.807541198","0.000025492","196.42.104.243","87.248.114.11"
"1757710255.808173977","0.000040312","196.42.104.243","87.248.114.12"
"1757710255.809250952","0.000023214","196.42.104.243","87.248.114.12"
"1757710255.810466443","0.000035205","196.42.104.243","87.248.114.12"
"1757710255.810485360","0.000053883","196.42.104.243","87.248.114.12"
"1757710255.847355029","0.000296863","196.42.104.243","87.248.114.12"
"1757710255.851046656","0.000235797","196.42.104.243","87.248.114.12"
"1757710255.854680476","0.000052162","196.42.104.243","87.248.114.12"
"1757710255.854944564","0.000220318","196.42.104.243","87.248.114.12"
"1757710255.858566179","0.000072733","196.42.104.243","87.248.114.12"
"1757710255.863186317","0.000284963","196.42.104.243","87.248.114.12"
"1757710255.868582400","0.000067016","196.42.104.243","87.248.114.12"
"1757710255.868901413","0.000265115","196.42.104.243","87.248.114.12"
"1757710255.872550378","0.000048775","196.42.104.243","87.248.114.12"
"1757710255.872773222","0.000184269","196.42.104.243","87.248.114.12"
"1757710255.876184895","0.149609835","87.248.114.12","196.42.104.243"
"1757710255.900760923","0.000647010","196.42.104.243","87.248.114.12"
"1757710255.924023876","0.189531034","87.248.114.12","196.42.104.243"
"1757710255.958393143","0.150161042","87.248.114.11","196.42.104.243"
"1757710255.959234326","0.000840436","196.42.104.243","87.248.114.11"
"1757710255.960616269","0.151458420","87.248.114.11","196.42.104.243"
"1757710255.961427159","0.000810308","196.42.104.243","87.248.114.11"
"1757710255.963679830","0.149870956","87.248.114.11","196.42.104.243"
"1757710255.965663540","0.150165261","87.248.114.12","196.42.104.243"
"1757710255.966306113","0.000642356","196.42.104.243","87.248.114.12"
"1757710255.970547611","0.150512782","87.248.114.12","196.42.104.243"
"1757710255.970546823","0.149693194","87.248.114.12","196.42.104.243"
"1757710255.971654990","0.001107117","196.42.104.243","87.248.114.12"
"1757710255.973245243","0.149749120","87.248.114.12","196.42.104.243"
"1757710256.001009470","0.000337174","196.42.104.243","87.248.114.12"
"1757710256.001561919","0.000062179","196.42.104.243","87.248.114.12"
"1757710256.004569592","0.000089105","196.42.104.243","87.248.114.12"
"1757710256.008524732","0.000338767","196.42.104.243","87.248.114.12"
"1757710256.014005273","0.000060990","196.42.104.243","87.248.114.12"
"1757710256.014489293","0.000419878","196.42.104.243","87.248.114.12"
"1757710256.019510650","0.000055656","196.42.104.243","87.248.114.12"
"1757710256.019814350","0.000238411","196.42.104.243","87.248.114.12"
"1757710256.025262355","0.000066748","196.42.104.243","87.248.114.12"
"1757710256.025559093","0.000181729","196.42.104.243","87.248.114.12"
"1757710256.031011748","0.000061525","196.42.104.243","87.248.114.12"
"1757710256.031314549","0.000177777","196.42.104.243","87.248.114.12"
"1757710256.036841524","0.000051847","196.42.104.243","87.248.114.12"
"1757710256.037080326","0.000178192","196.42.104.243","87.248.114.12"
"1757710256.042553906","0.000045997","196.42.104.243","87.248.114.12"
"1757710256.042776939","0.000149671","196.42.104.243","87.248.114.12"
"1757710256.046105198","0.000073790","196.42.104.243","87.248.114.12"
"1757710256.059135169","0.149700576","87.248.114.12","196.42.104.243"
"1757710256.060613630","0.149702946","87.248.114.12","196.42.104.243"
"1757710256.060656622","0.000042992","196.42.104.243","87.248.114.12"
"1757710256.061184985","0.149639662","87.248.114.12","196.42.104.243"
"1757710256.061226198","0.000041213","196.42.104.243","87.248.114.12"
"1757710256.061408595","0.149667639","87.248.114.12","196.42.104.243"
"1757710256.063451307","0.001391404","87.248.114.12","196.42.104.243"
"1757710256.063451346","0.001358988","87.248.114.12","196.42.104.243"
"1757710256.065384656","0.001743011","87.248.114.12","196.42.104.243"
"1757710256.065385266","0.001712662","87.248.114.12","196.42.104.243"
"1757710256.152181489","0.000219671","196.42.104.243","87.248.114.12"
"1757710256.153273286","0.000073099","196.42.104.243","87.248.114.12"
"1757710256.155400670","0.000038204","196.42.104.243","87.248.114.12"
"1757710256.208881945","0.149395782","87.248.114.12","196.42.104.243"
"1757710256.214152545","0.000015332","196.42.104.243","87.248.114.12"
"1757710256.215877676","0.000013389","196.42.104.243","87.248.114.12"
"1757710256.232648562","0.149590162","87.248.114.12","196.42.104.243"
"1757710256.236224282","0.040643697","196.42.104.243","87.248.114.12"
"1757710256.259425354","0.149644054","87.248.114.12","196.42.104.243"
"1757710256.262476681","0.000290263","196.42.104.243","87.248.114.12"
"1757710256.275500351","0.000154009","196.42.104.243","87.248.114.12"
"1757710256.278162294","0.000261477","196.42.104.243","87.248.114.12"
"1757710256.278866417","0.000085747","196.42.104.243","87.248.114.12"
"1757710256.283925493","0.000038282","196.42.104.243","87.248.114.12"
"1757710256.284089207","0.000201620","196.42.104.243","87.248.114.12"
"1757710256.364957461","0.150011415","87.248.114.12","196.42.104.243"
"1757710256.365317462","0.149916557","87.248.114.12","196.42.104.243"
"1757710256.365949086","0.000631543","196.42.104.243","87.248.114.12"
"1757710256.368486239","0.150179329","87.248.114.12","196.42.104.243"
"1757710256.368486606","0.149823384","87.248.114.12","196.42.104.243"
"1757710256.369176191","0.000689562","196.42.104.243","87.248.114.12"
"1757710256.380124931","0.000201189","196.42.104.243","87.248.114.12"
"1757710256.640168375","0.182725942","87.248.114.12","196.42.104.243"
"1757710256.640432422","0.000263774","196.42.104.243","87.248.114.12"
"1757710256.966305363","0.151142538","87.248.114.12","196.42.104.243"
"1757710256.966585914","0.000280159","196.42.104.243","87.248.114.12"
"1757710256.967082519","0.000021715","196.42.104.243","87.248.114.12"
"1757710256.967171166","0.000110288","196.42.104.243","87.248.114.12"
"1757710256.970046856","0.000040690","196.42.104.243","87.248.114.12"
"1757710256.970317028","0.000246176","196.42.104.243","87.248.114.12"
"1757710256.971423354","0.000034374","196.42.104.243","87.248.114.12"
"1757710256.971483370","0.000030330","196.42.104.243","87.248.114.12"
"1757710257.333603390","0.149506440","87.248.114.12","196.42.104.243"
"1757710257.358283186","0.000063923","196.42.104.243","87.248.114.12"
"1757710258.037411813","0.152173889","87.248.114.12","196.42.104.243"
"1757710258.037461731","0.000049918","196.42.104.243","87.248.114.12"
"1757710258.037481830","0.000069587","196.42.104.243","87.248.114.12"
"1757710258.037488160","0.000075874","196.42.104.243","87.248.114.12"
"1757710258.043725499","0.156565490","87.248.114.12","196.42.104.243"
"1757710258.043868817","0.000143318","196.42.104.243","87.248.114.12"
"1757710258.044085233","0.000028319","196.42.104.243","87.248.114.12"
"1757710258.049361681","0.000049927","196.42.104.243","87.248.114.12"
"1757710258.049395621","0.160920826","87.248.114.12","196.42.104.243"
"1757710258.049422779","0.000027158","196.42.104.243","87.248.114.12"
"1757710258.049466911","0.000011686","196.42.104.243","87.248.114.12"
"1757710258.049485915","0.000005477","196.42.104.243","87.248.114.12"
"1757710258.055026414","0.000044335","196.42.104.243","87.248.114.12"
"1757710258.055130402","0.000023718","196.42.104.243","87.248.114.12"
"1757710258.055140351","0.000033605","196.42.104.243","87.248.114.12"
"1757710258.055149638","0.000042839","196.42.104.243","87.248.114.12"
"1757710258.055157512","0.000050678","196.42.104.243","87.248.114.12"
"1757710258.059308970","0.000110339","196.42.104.243","87.248.114.12"
"1757710258.059332778","0.000133944","196.42.104.243","87.248.114.12"
"1757710258.187485059","0.000047378","196.42.104.243","87.248.114.12"
"1757710258.189367923","0.000053141","196.42.104.243","87.248.114.12"
"1757710258.189462315","0.000147094","196.42.104.243","87.248.114.12"
"1757710258.205161498","0.000414524","196.42.104.243","87.248.114.12"
"1757710258.207712064","0.000165230","196.42.104.243","87.248.114.12"
"1757710258.207770186","0.000052966","196.42.104.243","87.248.114.12"
"1757710258.209207025","0.000036352","196.42.104.243","87.248.114.12"
"1757710258.213406659","0.153584611","87.248.114.12","196.42.104.243"
"1757710258.213570441","0.000163782","196.42.104.243","87.248.114.12"
"1757710258.219279327","0.000120559","196.42.104.243","87.248.114.12"
"1757710258.219855970","0.000458132","196.42.104.243","87.248.114.12"
"1757710258.225166895","0.000057425","196.42.104.243","87.248.114.12"
"1757710258.225468537","0.000186434","196.42.104.243","87.248.114.12"
"1757710258.230314483","0.000045786","196.42.104.243","87.248.114.12"
"1757710258.230531976","0.000166868","196.42.104.243","87.248.114.12"
"1757710258.340839271","0.149727311","87.248.114.12","196.42.104.243"
"1757710258.344443267","0.000034957","196.42.104.243","87.248.114.12"
"1757710258.346979240","0.000123123","196.42.104.243","87.248.114.12"
"1757710258.347953205","0.000027513","196.42.104.243","87.248.114.12"
"1757710259.907419408","0.208068138","87.248.114.12","196.42.104.243"
"1757710259.908393372","0.207422045","87.248.114.12","196.42.104.243"
"1757710260.007227347","0.040905034","196.42.104.243","87.248.114.12"
"1757710263.535945435","0.149461775","87.248.114.12","196.42.104.243"
"1757710263.536318771","0.149396451","87.248.114.12","196.42.104.243"
"1757710263.692420755","0.000029959","196.42.104.243","87.248.114.12"
"1757710267.084850292","0.149427519","87.248.114.12","196.42.104.243"
"1757710267.085230524","0.149390034","87.248.114.12","196.42.104.243"
"1757710267.120444882","0.149626528","87.248.114.12","196.42.104.243"
"1757710267.120890537","0.149404472","87.248.114.12","196.42.104.243"
"1757710267.139477093","0.149464759","87.248.114.12","196.42.104.243"
"1757710267.139961148","0.149396967","87.248.114.12","196.42.104.243"
"1757710267.145477392","0.149502290","87.248.114.12","196.42.104.243"
"1757710267.146347147","0.149361242","87.248.114.12","196.42.104.243"
"1757710267.240417260","0.000056492","196.42.104.243","87.248.114.12"
"1757710267.262666299","0.000041495","196.42.104.243","87.248.114.12"
"1757710267.280086549","0.000028999","196.42.104.243","87.248.114.12"
"1757710267.329609280","0.000056110","196.42.104.243","87.248.114.12"
"1757710268.880627570","0.150000436","87.248.114.11","196.42.104.243"
"1757710270.290569915","0.149502881","87.248.114.12","196.42.104.243"
"1757710270.290814611","0.149300795","87.248.114.12","196.42.104.243"
"1757710270.482208108","0.000052960","196.42.104.243","87.248.114.12"
"1757710273.953455315","0.149384930","87.248.114.12","196.42.104.243"
"1757710273.953713251","0.149217797","87.248.114.12","196.42.104.243"
"1757710273.954226454","0.149419755","87.248.114.12","196.42.104.243"
"1757710273.954553984","0.149312962","87.248.114.12","196.42.104.243"
"1757710273.958416576","0.150174078","87.248.114.12","196.42.104.243"
"1757710273.958416719","0.149685408","87.248.114.12","196.42.104.243"
"1757710273.961355781","0.149360835","87.248.114.12","196.42.104.243"
"1757710273.961654483","0.149206934","87.248.114.12","196.42.104.243"
"1757710274.057644721","0.000040654","196.42.104.243","87.248.114.12"
"1757710274.083438495","0.000046794","196.42.104.243","87.248.114.12"
"1757710274.154206757","0.000034109","196.42.104.243","87.248.114.12"
"1757710274.157469532","0.000034235","196.42.104.243","87.248.114.12"
"1757710292.361313293","0.179703476","87.248.114.12","196.42.104.243"
"1757710292.361411114","0.000097548","196.42.104.243","87.248.114.12"
"1757710300.405942806","0.150014630","87.248.114.11","196.42.104.243"
"1757710300.405973196","0.000030390","196.42.104.243","87.248.114.11"
"1757710303.410906499","0.149806054","87.248.114.12","196.42.104.243"
"1757710303.411382706","0.000017998","196.42.104.243","87.248.114.12"
"1757710305.425193575","0.150359190","87.248.114.11","196.42.104.243"
"1757710305.425244370","0.000050795","196.42.104.243","87.248.114.11"
"1757710306.447200303","0.149931551","87.248.114.11","196.42.104.243"
"1757710306.488266311","0.041065698","196.42.104.243","87.248.114.11"
"1757710314.494056634","0.150111742","87.248.114.12","196.42.104.243"
"1757710314.534226956","0.040170322","196.42.104.243","87.248.114.12"
"1757710332.408708030","0.151293454","87.248.114.12","196.42.104.243"
"1757710332.408759383","0.000050990","196.42.104.243","87.248.114.12"
"1757710351.470138553","0.151293867","87.248.114.12","196.42.104.243"
"1757710351.470168674","0.000030121","196.42.104.243","87.248.114.12"
"1757710358.703431542","0.149814226","87.248.114.11","196.42.104.243"
"1757710359.503856704","0.149760141","87.248.114.11","196.42.104.243"
"1757710359.503883691","0.000026987","196.42.104.243","87.248.114.11"
"1757710362.510367041","0.151152239","87.248.114.12","196.42.104.243"
"1757710362.510400185","0.000033144","196.42.104.243","87.248.114.12"
"1757710365.523242066","0.151087258","87.248.114.11","196.42.104.243"
"1757710365.523278159","0.000036093","196.42.104.243","87.248.114.11"
"1757710373.567914876","0.164977279","87.248.114.12","196.42.104.243"
"1757710373.567951376","0.000036500","196.42.104.243","87.248.114.12"
"1757710391.289638328","0.150102935","87.248.114.12","196.42.104.243"
"1757710391.289678497","0.000040169","196.42.104.243","87.248.114.12"
"1757710403.969923441","0.159737039","87.248.114.12","196.42.104.243"
"1757710413.076987469","0.208805208","87.248.114.11","196.42.104.243"
"1757710415.044380645","0.175517528","87.248.114.12","196.42.104.243"
"1757710418.079406281","0.177188212","87.248.114.11","196.42.104.243"
"1757710426.084510160","0.149926557","87.248.114.12","196.42.104.243"
"1757710445.191138109","0.151299155","87.248.114.12","196.42.104.243"
"1757710540.726825185","0.154501787","87.248.114.12","196.42.104.243"
"1757710540.726858364","0.000033179","196.42.104.243","87.248.114.12"
"1757710540.728731175","0.001136276","87.248.114.12","196.42.104.243"
"1757710540.885767659","0.000044263","196.42.104.243","87.248.114.12"
"1757710540.885789496","0.000065567","196.42.104.243","87.248.114.12"
"1757710541.100974803","0.213533066","87.248.114.12","196.42.104.243"
"1757710541.100975066","0.213118162","87.248.114.12","196.42.104.243"
"1757710541.100975085","0.213089428","87.248.114.12","196.42.104.243"
"1757710541.100975104","0.212633478","87.248.114.12","196.42.104.243"
"1757710541.101517313","0.000542247","196.42.104.243","87.248.114.12"
"1757710541.250804999","0.000094655","196.42.104.243","87.248.114.12"
"1757710541.251903212","0.150385899","87.248.114.12","196.42.104.243"
"1757710541.251949274","0.000046062","196.42.104.243","87.248.114.12"
"1757710541.253281998","0.000064137","196.42.104.243","87.248.114.12"
"1757710541.500006802","0.000103935","196.42.104.243","87.248.114.12"
"1757710542.718572346","0.154376842","87.248.114.12","196.42.104.243"
"1757710542.759226096","0.040653750","196.42.104.243","87.248.114.12"
"1757710601.513209376","0.160502448","87.248.114.12","196.42.104.243"
"1757710601.513240185","0.000030809","196.42.104.243","87.248.114.12"
"1757710660.599148290","0.245723507","87.248.114.12","196.42.104.243"
"1757710660.599185719","0.000037429","196.42.104.243","87.248.114.12"
"1757710713.349300086","0.158835630","87.248.114.12","196.42.104.243"
"1757710840.677132738","0.150007947","87.248.114.12","196.42.104.243"
"1757710840.677169878","0.000037140","196.42.104.243","87.248.114.12"
"1757710840.679460196","0.001517165","87.248.114.12","196.42.104.243"
"1757710840.912982305","0.000082791","196.42.104.243","87.248.114.12"
"1757710841.065245034","0.150898019","87.248.114.12","196.42.104.243"
"1757710841.065245207","0.149944614","87.248.114.12","196.42.104.243"
"1757710841.065245235","0.149883868","87.248.114.12","196.42.104.243"
"1757710841.065618537","0.000373330","196.42.104.243","87.248.114.12"
"1757710841.107523065","0.191359699","87.248.114.12","196.42.104.243"
"1757710841.215282050","0.149616665","87.248.114.12","196.42.104.243"
"1757710841.256563564","0.000131224","196.42.104.243","87.248.114.12"
"1757710841.447048711","0.000138417","196.42.104.243","87.248.114.12"
"1757710842.874122268","0.257989042","87.248.114.12","196.42.104.243"
"1757710842.914270122","0.040147678","196.42.104.243","87.248.114.12"
"1757710901.925546867","0.206008367","87.248.114.12","196.42.104.243"
"1757710901.925577712","0.000030845","196.42.104.243","87.248.114.12"
"1757710929.282894100","0.149884720","87.248.114.12","196.42.104.243"
"1757710929.282983177","0.149563788","87.248.114.12","196.42.104.243"
"1757711140.760631286","0.213663375","87.248.114.11","196.42.104.243"
"1757711140.760693650","0.000062364","196.42.104.243","87.248.114.11"
"1757711140.762636514","0.001160115","87.248.114.11","196.42.104.243"
"1757711140.913494898","0.000045872","196.42.104.243","87.248.114.11"
"1757711140.913517823","0.000068406","196.42.104.243","87.248.114.11"
"1757711141.065477888","0.150379947","87.248.114.11","196.42.104.243"
"1757711141.065478076","0.149864082","87.248.114.11","196.42.104.243"
"1757711141.065478105","0.149827859","87.248.114.11","196.42.104.243"
"1757711141.066090800","0.000612724","196.42.104.243","87.248.114.11"
"1757711141.105485800","0.189332208","87.248.114.11","196.42.104.243"
